02,03,5.320913624018431,3000.54, 3000.49, 3000.69, 3000.54, 3000.49, 3000.69
02,03,5.462125409394503,3000.04, 3000.98, 3000.82, 3000.04, 3000.98, 3000.82
02,03,5.590601358562708,3000.91, 3000.17, 3000.46, 3000.91, 3000.17, 3000.46
02,04,5.741079803556204,3000.46, 3000.12, 3000.6, 3000.46, 3000.12, 3000.6
02,04,5.899649113416672,3000.57, 3000.9, 3000.81, 3000.57, 3000.9, 3000.81
02,04,6.059382576495409,3000.31, 3000.27, 3000.65, 3000.31, 3000.27, 3000.65
02,04,6.183225195854902,3000.14, 3000.09, 3000.89, 3000.14, 3000.09, 3000.89
02,04,6.30129361525178,3000.14, 3000.77, 3000.75, 3000.14, 3000.77, 3000.75
02,04,6.426300387829542,3000.07, 3000.4, 3000.19, 3000.07, 3000.4, 3000.19
02,04,6.576767191290855,3000.14, 3000.92, 3000.47, 3000.14, 3000.92, 3000.47
02,04,6.686733104288578,3000.45, 3000.48, 3000.88, 3000.45, 3000.48, 3000.88
02,04,6.820994894951582,3000.49, 3000.5, 3000.99, 3000.49, 3000.5, 3000.99
02,05,6.941379979252815,3000.89, 3000.44, 3000.04, 3000.89, 3000.44, 3000.04
02,05,7.0721725933253765,3000.72, 3000.51, 3000.19, 3000.72, 3000.51, 3000.19
02,05,7.176341023296118,3000.18, 3000.51, 3000.9, 3000.18, 3000.51, 3000.9
02,05,7.304816972464323,3000.49, 3000.57, 3000.98, 3000.49, 3000.57, 3000.98
02,05,7.458764594048262,3000.98, 3000.48, 3000.12, 3000.98, 3000.48, 3000.12
02,05,7.583771366626024,5000.51, 5000.74, 5000.89, 5000.51, 5000.74, 5000.89
02,05,7.6902564615011215,5000.29, 5000.88, 5000.93, 5000.29, 5000.88, 5000.93
02,05,7.8187440522015095,5000.69, 5000.54, 5000.8, 5000.69, 5000.54, 5000.8
02,05,7.951853331178427,5000.05, 5000.33, 5000.95, 5000.05, 5000.33, 5000.95
02,06,8.0872792750597,5000.5, 5000.14, 5000.41, 5000.5, 5000.14, 5000.41
02,06,8.189131040126085,5000.88, 5000.33, 5000.01, 5000.88, 5000.33, 5000.01
02,06,8.358119521290064,5000.25, 5000.4, 5000.63, 5000.25, 5000.4, 5000.63
02,06,8.469237945973873,5000.87, 5000.8, 5000.9, 5000.87, 5000.8, 5000.9
02,06,8.601194713264704,5000.53, 5000.45, 5000.03, 5000.53, 5000.45, 5000.03
02,06,8.719251491129398,5000.48, 5000.38, 5000.57, 5000.48, 5000.38, 5000.57
02,06,8.847739081829786,5000.27, 5000.73, 5000.39, 5000.27, 5000.73, 5000.39
02,06,9.009777568280697,3000.67, 3000.66, 3000.21, 3000.67, 3000.66, 3000.21
02,06,9.133631829172373,3000.92, 3000.42, 3000.45, 3000.92, 3000.42, 3000.45
02,07,9.26674110814929,3000.77, 3000.63, 3000.78, 3000.77, 3000.63, 3000.78
02,07,9.396381210535765,3000.11, 3000.4, 3000.99, 3000.11, 3000.4, 3000.99
02,07,9.506335482001305,3000.62, 3000.5, 3000.63, 3000.62, 3000.5, 3000.63
02,07,9.657966438680887,3000.85, 3000.25, 3000.41, 3000.85, 3000.25, 3000.41
02,07,9.8084332421422,3000.31, 3000.44, 3000.02, 3000.31, 3000.44, 3000.02
02,07,9.928818326443434,5000.89, 5000.15, 5000.79, 5000.89, 5000.15, 5000.79
02,07,10.030670091509819,5000.31, 5001.0, 5000.44, 5000.31, 5001.0, 5000.44
02,07,10.17766771838069,5000.25, 5000.7, 5000.17, 5000.25, 5000.7, 5000.17
02,07,10.300357826054096,5000.87, 5000.97, 5000.9, 5000.87, 5000.97, 5000.9
02,08,10.432314593344927,5000.94, 5000.71, 5000.87, 5000.94, 5000.71, 5000.87
02,08,10.538799688220024,5000.5, 5000.61, 5000.62, 5000.5, 5000.61, 5000.62
02,08,10.67769480869174,5000.88, 5000.7, 5000.06, 5000.88, 5000.7, 5000.06
02,08,10.786496568471193,3000.06, 3000.21, 3000.54, 3000.06, 3000.21, 3000.54
02,08,10.933505836874247,3000.67, 3000.14, 3000.34, 3000.67, 3000.14, 3000.34
02,08,11.060829274356365,3000.92, 3000.87, 3000.95, 3000.92, 3000.87, 3000.95
02,08,11.219398584216833,3000.3, 3000.97, 3000.36, 3000.3, 3000.97, 3000.36
02,08,11.321250349283218,3000.36, 3000.07, 3000.58, 3000.36, 3000.07, 3000.58
02,08,11.457840446382761,5000.11, 5000.43, 5000.8, 5000.11, 5000.43, 5000.8
02,09,11.593266390264034,5000.52, 5000.57, 5000.96, 5000.52, 5000.57, 5000.96
02,09,11.709006503224373,5000.74, 5000.91, 5000.62, 5000.74, 5000.91, 5000.62
02,09,11.838646605610847,5000.31, 5000.08, 5000.65, 5000.31, 5000.08, 5000.65
02,09,11.976389214396477,3000.82, 3000.62, 3000.73, 3000.82, 3000.62, 3000.73
02,09,12.130325194448233,3000.35, 3000.55, 3000.49, 3000.35, 3000.55, 3000.49
02,09,12.257648631930351,3000.8, 3000.69, 3000.82, 3000.8, 3000.69, 3000.82
02,09,12.390757910907269,5000.1, 5000.36, 5000.1, 5000.1, 5000.36, 5000.1
02,09,12.501876335591078,5000.93, 5000.19, 5000.87, 5000.93, 5000.19, 5000.87
02,10,12.675498146563768,5000.22, 5000.67, 5000.37, 5000.22, 5000.67, 5000.37
02,10,12.783147394657135,5000.44, 5000.04, 5000.55, 5000.44, 5000.04, 5000.55
02,10,12.917409185320139,3000.6, 3000.45, 3000.85, 3000.6, 3000.45, 3000.85
02,10,13.050518464297056,3000.55, 3000.71, 3000.21, 3000.55, 3000.71, 3000.21
02,10,13.177841901779175,3000.77, 3000.86, 3000.59, 3000.77, 3000.86, 3000.59
02,10,13.308634515851736,3000.56, 3000.31, 3000.25, 3000.56, 3000.31, 3000.25
02,10,13.437122106552124,5000.43, 5000.8, 5000.82, 5000.43, 5000.8, 5000.82
02,10,13.570231385529041,5000.9, 5000.57, 5000.57, 5000.9, 5000.57, 5000.57
02,10,13.695238158106804,5000.27, 5000.15, 5000.96, 5000.27, 5000.15, 5000.96
02,11,13.83296912536025,3000.5, 3000.15, 3000.65, 3000.5, 3000.15, 3000.65
02,11,13.962609227746725,3000.79, 3000.89, 3000.7, 3000.79, 3000.89, 3000.7
02,11,14.086463488638401,3000.88, 3000.34, 3000.95, 3000.88, 3000.34, 3000.95
02,11,14.214939437806606,5000.26, 5000.48, 5000.64, 5000.26, 5000.48, 5000.64
02,11,14.33416036888957,5000.66, 5000.63, 5000.62, 5000.66, 5000.63, 5000.62
02,11,14.467269647866488,5000.03, 5000.55, 5000.56, 5000.03, 5000.55, 5000.56
02,11,14.59111226722598,3000.62, 3000.63, 3000.36, 3000.62, 3000.63, 3000.36
02,11,14.709180686622858,3000.35, 3000.11, 3000.19, 3000.35, 3000.11, 3000.19
02,11,14.852709136903286,3000.07, 3000.98, 3001.0, 3000.07, 3000.98, 3001.0
02,11,14.966144226491451,5000.97, 5000.78, 5000.85, 5000.97, 5000.78, 5000.85
02,12,15.0923035107553,5000.72, 5000.06, 5000.07, 5000.72, 5000.06, 5000.07
02,12,15.223096124827862,3000.75, 3000.41, 3000.44, 3000.75, 3000.41, 3000.44
02,12,15.35158371552825,3000.17, 3000.58, 3000.69, 3000.17, 3000.58, 3000.69
02,12,15.465007163584232,3000.21, 3000.31, 3000.34, 3000.21, 3000.31, 3000.34
02,12,15.623588114976883,5000.29, 5000.56, 5000.78, 5000.29, 5000.56, 5000.78
02,12,15.739328227937222,5000.99, 5000.7, 5000.03, 5000.99, 5000.7, 5000.03
02,12,15.875918325036764,3000.96, 3000.62, 3000.5, 3000.96, 3000.62, 3000.5
02,12,15.981239266693592,3000.43, 3000.56, 3000.1, 3000.43, 3000.56, 3000.1
02,12,16.11434854567051,3000.24, 3000.23, 3000.54, 3000.24, 3000.23, 3000.54
02,13,16.239355318248272,3000.38, 3000.92, 3000.06, 3000.38, 3000.92, 3000.06
02,13,16.37246459722519,3000.68, 3000.13, 3000.75, 3000.68, 3000.13, 3000.75
02,13,16.511371359229088,3000.04, 3000.1, 3000.26, 3000.04, 3000.1, 3000.26
02,13,16.639847308397293,3000.31, 3000.51, 3000.57, 3000.31, 3000.51, 3000.57
02,13,16.790314111858606,3000.96, 3000.78, 3000.56, 3000.96, 3000.78, 3000.56
02,13,16.914168372750282,3000.25, 3000.48, 3000.71, 3000.25, 3000.48, 3000.71
02,13,17.050746828317642,3000.17, 3000.45, 3000.1, 3000.17, 3000.45, 3000.1
